CustomerID,Region,TownSize,Gender,Age,JobCategory,UnionMember,EmploymentLength,Retired,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,HouseholdIncome,Education,InHeavyDebt,HasPets,TotalOverTenure,EquipmentOverTeunre,AvgPhoneBill,TotalAvgBill,LogAvgTotal,LogEmployment
5755-CQBOTL-4WI,1,2.0,Female,45,Sales,No,10,No,No,Unmarried,1,1.0,1,Own,16200.0,19,Yes,Yes,Visa,27,4,776.3,No,51,30.0,578.75,No,0,0.0,Yes,No,0.0,0.0,No,No,No,Yes,No,No,No,No,No,21,Yes,No,No,No,Yes,20 to 39,1,0,0,1157.5,0,11.348039215686274,22.69607843137255,3.1653095674192118,2.3978952727983707
7904-IFWZKG-GXM,4,4.0,Male,51,Sales,No,3,No,No,Married,5,1.0,3,Own,86200.0,31,Yes,Yes,Disc,13,9,3953.1,No,14,13.200000000000001,54.95,Yes,1,670.4,Yes,Yes,60.85,785.65,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,25,Yes,No,Yes,Yes,No,above 200,2,0,1,780.3000000000001,1,3.9250000000000003,55.73571428571429,4.038403894023828,1.3862943611198906
6210-DHPOYZ-UQ7,4,3.0,Female,64,Sales,No,7,No,No,Unmarried,1,1.0,1,Own,15900.0,23,Yes,Yes,Mast,30,4,617.2,No,59,112.19999999999999,2163.65,No,0,0.0,Yes,Yes,46.35,2665.6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,29,Yes,Yes,No,Yes,Yes,20 to 39,1,0,1,4327.3,0,36.67203389830509,73.34406779661018,4.308703882185783,2.0794415416798357
4936-ZXVMAD-2BM,5,5.0,Male,28,Sales,No,2,No,No,Unmarried,1,0.0,2,Own,16200.0,25,Yes,Yes,Disc,2,11,2701.5,No,5,9.600000000000001,7.05,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,25,No,No,No,No,No,20 to 39,2,0,1,14.1,0,1.41,2.82,1.3402504226184837,1.0986122886681098
6143-ZQRFPU-VAW,4,1.0,Female,77,Professional,No,17,Yes,No,Unmarried,1,1.0,3,Own,6400.0,33,No,No,Mast,37,16,4891.4,No,70,42.75,1004.05,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes,20 to 39,1,0,1,2008.1,0,14.343571428571428,28.687142857142856,3.39071405164731,2.8903717578961645
0133-TBTJGH-37J,3,3.0,Male,66,Sales,No,6,Yes,Yes,Married,2,1.0,4,Own,8200.0,27,No,No,Visa,22,9,1587.8,No,51,31.650000000000002,529.3,Yes,1,1567.6,Yes,No,0.0,0.0,Yes,No,No,3,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,0 to 20,1,1,1,2626.2,1,10.378431372549018,51.49411764705882,3.9607011185021612,1.9459101490553132
6250-LFTFQQ-LVV,3,5.0,Female,23,Sales,No,0,No,Yes,Married,6,1.0,2,Own,6400.0,36,No,No,Othe,2,12,2841.3999999999996,Yes,3,3.9000000000000004,3.05,No,0,0.0,No,No,0.0,0.0,No,No,No,3,No,No,No,No,Yes,13,Yes,No,Yes,No,No,0 to 20,1,1,1,6.1,0,1.0166666666666666,2.033333333333333,1.1096621248546947,0.0
6013-AOTWOI-QEC,1,1.0,Male,44,Labor,No,17,No,No,Married,2,0.0,3,Own,43500.0,25,No,Yes,Disc,15,8,3934.2000000000003,No,37,25.950000000000003,289.75,Yes,1,1340.75,No,No,0.0,0.0,Yes,No,No,2,No,No,No,No,Yes,25,Yes,Yes,Yes,No,No,80 to 200,1,0,0,1920.25,1,7.831081081081081,51.898648648648646,3.968377793143799,2.8903717578961645
8863-IGECRD-VXX,3,1.0,Male,75,Sales,No,13,Yes,No,Unmarried,1,1.0,3,Lease,11500.0,23,No,No,Visa,36,10,2170.9,Yes,72,88.35,2157.7,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,14,No,No,No,No,Yes,20 to 39,0,0,1,4315.4,0,29.96805555555555,59.9361111111111,4.1098259564755315,2.6390573296152584
5313-ZRVTIG-3GU,3,3.0,Female,56,Professional,No,14,No,No,Unmarried,1,1.0,2,Own,45900.0,39,Yes,No,Disc,28,13,5268.0,No,52,43.8,734.5,Yes,1,1918.95,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,14,Yes,No,No,No,Yes,80 to 200,1,0,1,3387.95,1,14.125,65.15288461538461,4.1919684967966635,2.70805020110221
8807-PQIEDY-00D,2,1.0,Male,35,Service,No,9,No,No,Married,3,1.0,3,Own,30700.0,20,Yes,Yes,Disc,16,7,3967.6,No,55,23.25,421.2,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,Yes,No,No,No,19,Yes,Yes,Yes,No,No,40 to 79,1,0,0,842.4,0,7.658181818181818,15.316363636363636,2.792168508309412,2.302585092994046
0397-SGLLTF-HUD,1,1.0,Female,24,Professional,Yes,0,No,Yes,Married,3,1.0,4,Own,20100.0,25,No,Yes,Visa,7,12,4054.2000000000003,No,15,16.950000000000003,93.15,No,0,0.0,No,No,0.0,0.0,Yes,Yes,No,4,No,No,No,No,Yes,24,Yes,Yes,Yes,No,Yes,40 to 79,2,0,0,186.3,0,6.21,12.42,2.5967461315435356,0.0
8700-OICYFA-DCR,3,1.0,Female,35,Sales,No,0,No,No,Unmarried,1,0.0,1,Own,19400.0,21,No,Yes,Visa,10,6,1235.6999999999998,No,24,21.0,175.8,Yes,1,767.4,No,No,0.0,0.0,Yes,No,No,Yes,No,No,Yes,No,Yes,22,Yes,Yes,No,No,No,40 to 79,2,1,1,1119.0,1,7.325,46.625,3.863357833446865,0.0
2183-SBNRFZ-9JC,3,5.0,Female,59,Sales,No,8,No,No,Unmarried,1,1.0,3,Own,31000.0,30,Yes,No,Disc,24,11,5332.5,No,39,18.299999999999997,223.35,No,0,0.0,No,No,0.0,0.0,Yes,No,No,2,No,No,Yes,No,Yes,25,Yes,Yes,Yes,No,No,40 to 79,2,1,1,446.7,0,5.726923076923077,11.453846153846154,2.5220295032220528,2.1972245773362196
3695-IXERGB-NC2,4,2.0,Male,33,Sales,No,2,No,No,Unmarried,1,0.0,2,Lease,11900.0,29,Yes,Yes,Mast,15,10,1121.0,No,37,23.700000000000003,322.25,No,0,0.0,No,No,0.0,0.0,No,No,No,No,Yes,No,No,No,No,21,No,No,No,No,No,20 to 39,1,0,0,644.5,0,8.70945945945946,17.41891891891892,2.913378338492363,1.0986122886681098
6078-VFGDQF-Y3K,2,4.0,Male,56,Sales,No,2,No,No,Married,5,0.0,0,NoCar,0.0,25,No,No,Disc,8,12,6585.4,No,13,17.1,68.95,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,No,Yes,No,21,No,Yes,No,No,No,20 to 39,1,0,1,137.9,0,5.303846153846154,10.607692307692307,2.4516680083122666,1.0986122886681098
4098-XZBUNU-BVM,2,1.0,Female,56,Professional,No,6,No,No,Unmarried,1,1.0,1,Own,39300.0,21,Yes,Yes,Disc,37,7,2385.2000000000003,No,67,45.75,1010.8,Yes,1,3189.1,Yes,Yes,36.9,2381.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,20,Yes,Yes,Yes,Yes,Yes,40 to 79,2,0,1,5210.7,1,15.086567164179105,77.77164179104477,4.366553056344854,1.9459101490553132
9244-NELAGU-B8N,3,5.0,Female,39,Agriculture,No,9,No,No,Unmarried,1,0.0,0,NoCar,0.0,34,No,No,Mast,7,6,1655.6,Yes,12,21.299999999999997,68.75,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,3,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,No,Yes,40 to 79,1,0,1,137.5,0,5.729166666666667,11.458333333333334,2.5223897430427407,2.302585092994046
1527-FTFBNO-JT3,2,4.0,Female,41,Professional,No,4,No,No,Married,2,1.0,1,Own,18900.0,35,No,No,Mast,23,15,2778.1,Yes,69,68.25,1518.8,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,Yes,No,23,No,No,Yes,No,Yes,40 to 79,0,0,1,3037.6,0,22.01159420289855,44.0231884057971,3.8071776549565475,1.6094379124341003
0348-CKKPNL-H6A,3,2.0,Male,21,Labor,No,0,No,Yes,Unmarried,4,1.0,3,Own,17400.0,33,Yes,Yes,Visa,3,8,2878.6000000000004,No,17,54.900000000000006,303.85,Yes,1,582.15,Yes,Yes,40.3,647.5,Yes,Yes,No,4,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,No,Yes,No,20 to 39,1,0,0,1189.85,1,17.873529411764707,69.99117647058823,4.262555594256392,0.0
2391-TGZPUJ-VFZ,2,1.0,Female,51,Service,No,13,No,Yes,Unmarried,1,1.0,4,Own,21200.0,24,No,Yes,Visa,27,12,5419.2,Yes,64,62.699999999999996,1341.15,Yes,1,1881.3,No,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,20,No,No,Yes,No,Yes,40 to 79,2,1,1,4563.6,1,20.95546875,71.30625,4.280910570795062,2.6390573296152584
8691-NEWRIL-2QR,4,3.0,Male,37,Professional,No,6,No,No,Married,3,1.0,0,NoCar,0.0,20,Yes,No,Mast,9,8,2359.4,Yes,25,17.549999999999997,115.0,Yes,1,1242.9,Yes,Yes,41.7,1007.0,Yes,Yes,Yes,4,Yes,Yes,No,No,Yes,12,Yes,Yes,Yes,Yes,Yes,20 to 39,1,0,1,1472.9,1,4.6,58.916000000000004,4.092943581306472,1.9459101490553132
0149-BQASNG-OUW,5,4.0,Male,29,Professional,No,3,No,Yes,Unmarried,1,1.0,2,Own,23600.0,21,No,No,Mast,8,10,1783.1999999999998,No,8,22.049999999999997,68.35,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,15,No,Yes,No,No,No,20 to 39,0,0,1,136.7,0,8.54375,17.0875,2.8952210919576022,1.3862943611198906
4695-GKGJEO-J80,3,1.0,Female,78,Sales,Yes,10,Yes,No,Unmarried,1,0.0,1,Lease,8200.0,21,Yes,No,Othe,5,10,1935.6999999999998,Yes,15,18.450000000000003,111.45,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,Yes,No,16,No,No,No,No,No,0 to 20,0,1,0,222.9,0,7.430000000000001,14.860000000000001,2.763800216206702,2.3978952727983707
0856-OUKUNA-PD5,3,3.0,Female,41,Sales,Yes,2,No,Yes,Unmarried,1,0.0,3,Own,17800.0,25,Yes,Yes,AMEX,2,8,3691.3999999999996,Yes,5,14.25,27.95,Yes,1,109.9,Yes,No,0.0,0.0,No,No,Yes,3,Yes,No,No,Yes,Yes,19,Yes,Yes,Yes,Yes,No,40 to 79,2,1,1,165.79999999999998,1,5.59,33.16,3.531055368920369,1.0986122886681098
4896-VFIEDV-RLO,4,5.0,Male,46,Professional,Yes,8,No,No,Married,4,1.0,1,Own,18200.0,42,Yes,No,Mast,18,8,3156.6000000000004,No,39,30.450000000000003,398.3,Yes,1,1745.7,Yes,Yes,41.7,1611.0,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,21,Yes,No,Yes,Yes,Yes,40 to 79,1,0,1,2542.3,1,10.212820512820514,65.18717948717949,4.19248678085214,2.1972245773362196
8875-SRRYKT-J4F,3,1.0,Female,43,Professional,No,5,No,No,Married,2,1.0,0,NoCar,0.0,22,No,Yes,Disc,11,16,3663.7,Yes,29,34.650000000000006,327.95,Yes,1,1375.75,Yes,Yes,62.5,1778.4,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,30,Yes,Yes,Yes,Yes,No,40 to 79,2,0,1,2031.65,1,11.308620689655172,70.05689655172414,4.263480916007358,1.791759469228055
3900-SSWIXG-RI2,1,3.0,Female,71,Sales,No,4,Yes,No,Unmarried,1,0.0,4,Own,4800.0,38,No,Yes,Disc,35,8,1232.9,No,67,35.400000000000006,750.1,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,No,No,No,10,Yes,No,No,No,Yes,0 to 20,0,0,1,1500.2,0,11.195522388059702,22.391044776119404,3.152353247239365,1.6094379124341003
3432-TSCYSJ-VAA,5,4.0,Female,19,Labor,No,0,No,No,Married,4,1.0,2,Own,12100.0,33,No,No,Mast,1,10,1472.7,Yes,4,9.600000000000001,12.65,Yes,1,112.35,Yes,Yes,25.4,82.15,No,Yes,No,2,No,Yes,No,No,Yes,22,Yes,Yes,Yes,Yes,No,0 to 20,1,0,1,137.65,1,3.1625,34.4125,3.567064865156635,0.0
6652-PBVZCG-KQ4,1,1.0,Male,79,Sales,Yes,6,Yes,No,Married,2,0.0,2,Lease,5800.0,20,No,No,AMEX,13,6,1812.8,No,48,32.55,557.35,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,20,No,Yes,No,No,No,0 to 20,0,0,1,1114.7,0,11.611458333333333,23.222916666666666,3.1872991547666714,1.9459101490553132
8677-REKIVF-1JD,3,1.0,Female,74,Service,No,23,No,No,Unmarried,1,1.0,0,NoCar,0.0,14,No,Yes,Disc,37,7,4997.5,No,72,69.15,1692.95,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,No,Yes,No,23,No,No,No,No,Yes,80 to 200,1,0,0,3385.9,0,23.513194444444444,47.02638888888889,3.871750628359063,3.1780538303479458
7315-BIXCYX-3JD,5,5.0,Female,44,Sales,No,2,No,Yes,Unmarried,1,1.0,2,Lease,18200.0,33,No,Yes,Visa,3,11,5706.799999999999,Yes,5,22.049999999999997,39.2,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,Yes,No,23,No,No,No,No,No,40 to 79,1,0,1,78.4,0,7.840000000000001,15.680000000000001,2.8142103969306005,1.0986122886681098
3465-PTIFZV-V37,2,3.0,Female,42,Professional,No,5,No,Yes,Married,2,1.0,0,NoCar,0.0,30,No,No,Mast,17,12,6731.0,Yes,32,16.799999999999997,172.9,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,18,No,Yes,Yes,No,Yes,80 to 200,2,0,1,345.8,0,5.403125,10.80625,2.4686290522676826,1.791759469228055
4039-NPYLRF-XFJ,3,1.0,Female,35,Service,No,5,No,No,Married,5,1.0,1,Own,11000.0,19,No,No,AMEX,16,8,2971.3,Yes,28,42.3,423.8,Yes,1,1113.0,Yes,Yes,48.25,1343.25,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,Yes,20 to 39,2,0,0,1960.6,1,15.135714285714286,70.02142857142857,4.262981642370769,1.791759469228055
6499-DNTMBW-LNS,4,4.0,Female,42,Labor,No,15,No,No,Unmarried,1,0.0,3,Own,27700.0,27,No,Yes,Othe,15,12,8700.800000000001,Yes,30,23.700000000000003,238.5,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,No,Yes,No,No,19,No,No,No,Yes,No,40 to 79,0,1,1,477.0,0,7.95,15.9,2.8273136219290276,2.772588722239781
3992-XOPOFU-S3V,3,5.0,Male,48,Service,No,15,No,No,Married,3,0.0,2,Own,63300.0,32,Yes,Yes,Disc,30,9,1987.5,No,72,185.39999999999998,4410.85,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,No,Yes,80 to 200,0,0,1,8821.7,0,61.26180555555556,122.52361111111112,4.816432320880795,2.772588722239781
9421-HDHCAJ-PTH,3,2.0,Female,55,Labor,Yes,20,Yes,No,Married,4,1.0,1,Lease,6700.0,23,No,No,Mast,35,14,1941.6,No,69,67.35,1682.05,Yes,1,1455.1,Yes,No,0.0,0.0,Yes,No,No,4,No,No,No,No,Yes,0,Yes,Yes,Yes,No,Yes,0 to 20,1,0,0,4819.2,1,24.377536231884058,69.84347826086956,4.260472911947391,3.044522437723423
9791-YBDYWO-6TU,5,2.0,Male,60,Professional,No,12,No,No,Married,9,1.0,3,Lease,30200.0,24,No,Yes,AMEX,16,9,3551.7000000000003,Yes,40,22.799999999999997,295.2,No,0,0.0,Yes,Yes,57.35,2279.8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,Yes,No,Yes,Yes,No,40 to 79,1,0,1,590.4,0,7.38,14.76,2.757475084429733,2.5649493574615367
1802-OUQFWM-16Z,1,1.0,Male,52,Sales,No,3,No,No,Married,2,1.0,3,Own,40000.0,17,No,No,Mast,17,11,3089.0,No,49,26.099999999999998,444.15,Yes,1,1968.2,Yes,Yes,44.0,2067.85,Yes,Yes,Yes,2,No,No,No,No,Yes,22,Yes,Yes,Yes,Yes,No,40 to 79,2,0,1,2856.5,1,9.064285714285713,58.295918367346935,4.082540473404533,1.3862943611198906
2452-FHGGNN-K41,1,1.0,Male,55,Sales,No,9,No,No,Married,2,1.0,1,Own,43600.0,24,No,No,Disc,8,16,6424.8,Yes,24,15.450000000000001,117.7,No,0,0.0,Yes,Yes,21.75,513.35,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,22,No,No,No,Yes,No,80 to 200,1,0,1,235.4,0,4.904166666666667,9.808333333333334,2.3803174415343977,2.302585092994046
6764-QTFVPH-1SZ,3,4.0,Male,35,Sales,No,5,No,No,Unmarried,1,0.0,2,Own,16000.0,27,No,No,Mast,6,12,1486.3999999999999,No,15,21.6,132.75,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,23,No,No,No,No,No,20 to 39,1,0,1,265.5,0,8.85,17.7,2.928523523860541,1.791759469228055
7870-PJERKW-E1C,2,3.0,Male,64,Labor,No,21,Yes,No,Married,4,1.0,1,Lease,5900.0,29,No,No,Visa,33,12,2138.8999999999996,No,57,35.099999999999994,597.85,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,17,No,No,No,No,Yes,0 to 20,2,0,0,1195.7,0,10.488596491228071,20.977192982456142,3.0900052330155963,3.091042453358316
8619-BKBHQZ-3WP,1,1.0,Female,27,Agriculture,No,3,No,Yes,Unmarried,1,0.0,2,Own,19000.0,21,No,No,Visa,9,10,2258.8999999999996,Yes,28,16.049999999999997,129.0,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,2,Yes,No,No,No,Yes,20,Yes,Yes,Yes,No,Yes,20 to 39,1,0,0,258.0,0,4.607142857142857,9.214285714285714,2.3237873006446486,1.3862943611198906
9265-PEYHMB-1PL,3,1.0,Female,79,Professional,No,11,Yes,No,Married,2,1.0,1,Own,2400.0,34,No,No,Mast,37,9,1162.7,Yes,71,63.599999999999994,1523.7,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,20,Yes,No,No,No,Yes,0 to 20,1,0,1,3047.4,0,21.46056338028169,42.92112676056338,3.782395451711981,2.4849066497880004
4503-DEXFNT-00L,3,1.0,Male,42,Labor,No,11,No,No,Married,4,1.0,1,Own,41200.0,19,Yes,Yes,AMEX,10,12,6019.099999999999,Yes,27,10.649999999999999,98.8,No,0,0.0,No,No,0.0,0.0,No,No,No,3,No,Yes,Yes,No,No,19,Yes,Yes,No,No,No,80 to 200,2,0,1,197.6,0,3.659259259259259,7.318518518518518,2.1184841763000137,2.4849066497880004
8832-LFXOKA-PEY,4,1.0,Female,57,Sales,No,6,No,Yes,Unmarried,2,0.0,4,Own,98200.0,16,Yes,Yes,AMEX,15,10,3715.7,No,37,25.650000000000002,295.6,Yes,1,1580.95,Yes,Yes,31.5,1168.0,Yes,Yes,Yes,3,Yes,Yes,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes,above 200,2,0,0,2172.15,1,7.98918918918919,58.70675675675676,4.089445192499491,1.9459101490553132
1286-EQMWVG-OBK,4,5.0,Female,27,Professional,No,0,No,Yes,Married,4,1.0,1,Own,15200.0,31,No,Yes,Mast,5,5,1016.2,Yes,10,11.55,43.2,Yes,1,341.2,No,Yes,24.5,220.25,Yes,Yes,Yes,2,No,No,No,No,Yes,27,Yes,Yes,Yes,Yes,No,20 to 39,2,1,1,427.59999999999997,1,4.32,42.76,3.7787201581137255,0.0
4928-BUGNTT-U3N,1,2.0,Female,26,Labor,No,6,No,No,Unmarried,1,0.0,2,Own,5400.0,25,No,No,Visa,8,20,5475.4,Yes,25,21.450000000000003,181.05,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,No,No,16,No,No,No,No,No,0 to 20,0,0,0,362.1,0,7.242000000000001,14.484000000000002,2.739807232715402,1.9459101490553132
3865-EGMXSS-0ZO,4,4.0,Female,76,Labor,Yes,40,Yes,No,Married,2,0.0,3,Own,7500.0,27,No,No,Mast,34,10,1808.5,Yes,67,70.5,1570.65,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,25,No,No,No,No,Yes,0 to 20,0,0,0,3141.3,0,23.442537313432837,46.88507462686567,3.8688038614325473,3.713572066704308
1170-CFEAPU-A8O,4,2.0,Male,27,Professional,No,1,No,No,Married,4,1.0,2,Own,9500.0,26,Yes,Yes,Disc,4,9,4558.7,No,16,25.799999999999997,158.35,Yes,1,742.7,Yes,Yes,41.25,606.4,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,Yes,No,20 to 39,2,0,0,1059.4,1,9.896875,66.2125,4.207859242135797,0.6931471805599453
8351-DELQBQ-BZ6,2,2.0,Male,66,Professional,Yes,10,No,No,Married,2,1.0,0,NoCar,0.0,21,No,Yes,AMEX,24,4,1315.3999999999999,No,60,44.55,891.3,Yes,1,2784.25,Yes,No,0.0,0.0,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,No,80 to 200,2,0,1,4566.85,1,14.854999999999999,76.11416666666668,4.345287007745752,2.3978952727983707
7883-YMBVQI-EGT,2,3.0,Male,19,Professional,No,0,No,Yes,Married,4,1.0,4,Own,8900.0,29,No,No,AMEX,1,7,4871.8,Yes,2,11.100000000000001,4.75,No,0,0.0,No,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,12,No,No,Yes,No,No,0 to 20,1,0,1,9.5,0,2.375,4.75,1.749199854809259,0.0
0930-KPNSRL-BAQ,4,2.0,Male,36,Sales,No,6,No,No,Unmarried,1,1.0,4,Own,14800.0,22,No,No,Mast,15,9,2871.3999999999996,Yes,42,41.099999999999994,590.05,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes,20 to 39,0,0,1,1180.1,0,14.048809523809522,28.097619047619045,3.3706563511605863,1.9459101490553132
1706-YLXGVA-TVK,3,4.0,Male,39,Agriculture,No,15,No,No,Married,2,0.0,2,Own,35200.0,21,No,Yes,AMEX,5,9,4235.5,No,11,21.15,68.25,No,0,0.0,Yes,Yes,25.7,299.15,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,25,Yes,No,Yes,No,Yes,80 to 200,1,0,1,136.5,0,6.204545454545454,12.409090909090908,2.5959329029815037,2.772588722239781
6365-JCPDNI-TYU,1,2.0,Male,63,Service,No,12,Yes,No,Married,2,1.0,1,Lease,4400.0,26,No,Yes,Disc,20,9,1567.1000000000001,Yes,50,39.3,685.6,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,12,No,No,No,No,Yes,0 to 20,2,0,1,1371.2,0,13.712,27.424,3.347233858718726,2.5649493574615367
2102-SEQVSW-Y31,1,1.0,Male,30,Labor,Yes,7,No,No,Unmarried,3,1.0,1,Own,13400.0,29,Yes,Yes,Disc,6,10,1814.5,Yes,14,14.700000000000001,57.75,No,0,0.0,Yes,Yes,16.85,230.15,No,Yes,No,No,Yes,Yes,Yes,Yes,No,19,Yes,No,No,Yes,No,20 to 39,0,0,0,115.5,0,4.125,8.25,2.224623551524334,2.0794415416798357
5001-IFDTJX-GDY,5,5.0,Female,59,Sales,No,5,No,No,Married,2,1.0,2,Own,24600.0,32,No,Yes,Disc,8,15,4352.0,Yes,17,20.4,121.0,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,32,Yes,No,Yes,No,Yes,40 to 79,1,0,1,242.0,0,7.117647058823529,14.235294117647058,2.7236147176433216,1.791759469228055
7365-GKFKRZ-SUF,2,3.0,Male,45,Sales,No,4,No,No,Married,2,1.0,1,Own,41600.0,23,Yes,Yes,Disc,13,5,1303.5,No,22,22.200000000000003,168.05,Yes,1,976.85,Yes,Yes,41.9,839.45,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,23,Yes,No,Yes,Yes,No,40 to 79,1,0,1,1312.95,1,7.638636363636365,59.679545454545455,4.105606663591125,1.6094379124341003
4128-WIGNKE-VQS,3,3.0,Female,20,Sales,No,0,No,No,Married,4,1.0,3,Own,15100.0,25,No,Yes,AMEX,2,14,3542.9,Yes,35,14.399999999999999,159.55,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,19,Yes,Yes,Yes,No,Yes,20 to 39,1,0,0,319.1,0,4.558571428571429,9.117142857142857,2.3142312976284445,0.0
0892-XTOIXU-IHV,4,1.0,Male,33,Sales,No,0,No,No,Unmarried,2,1.0,0,NoCar,0.0,13,No,Yes,Visa,15,6,1061.2,No,42,35.55,550.4,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,No,No,No,No,22,No,No,No,No,No,20 to 39,0,0,1,1100.8,0,13.104761904761904,26.20952380952381,3.30356705207325,0.0
6474-ZYMQZI-6PV,5,3.0,Female,73,Professional,No,7,No,No,Married,3,0.0,2,Own,18100.0,26,No,No,Mast,31,6,2904.8,Yes,56,78.9,1490.25,Yes,1,2091.65,Yes,No,0.0,0.0,Yes,No,No,4,No,No,No,No,Yes,24,Yes,Yes,Yes,No,Yes,40 to 79,1,0,1,5072.15,1,26.611607142857142,90.57410714285713,4.517148558607596,2.0794415416798357
5543-QPYPZM-X87,1,1.0,Male,24,Sales,No,1,No,No,Unmarried,2,1.0,2,Own,10400.0,30,No,Yes,AMEX,4,14,10191.1,No,11,23.1,82.55,Yes,1,269.45,No,No,0.0,0.0,No,No,No,4,No,No,No,No,Yes,24,Yes,Yes,Yes,No,No,0 to 20,1,0,1,434.55,1,7.504545454545454,39.50454545454546,3.7014142012603584,0.6931471805599453
8318-XAZBYB-86A,5,3.0,Female,70,Service,No,28,No,No,Married,2,1.0,1,Own,86900.0,22,Yes,Yes,Disc,39,12,7917.5,Yes,72,173.10000000000002,4138.7,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,24,No,No,No,No,Yes,80 to 200,1,0,1,8277.4,0,57.481944444444444,114.96388888888889,4.753278839959634,3.367295829986474
6363-ZSGCGS-QUP,3,1.0,Male,73,Professional,No,20,Yes,No,Unmarried,1,1.0,2,Lease,4900.0,27,No,Yes,Mast,36,10,1301.3,No,66,66.44999999999999,1457.9,Yes,1,1795.3,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,Yes,28,Yes,Yes,No,No,Yes,0 to 20,2,0,1,4711.1,1,22.08939393939394,71.38030303030304,4.281934204784791,3.044522437723423
